"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","8/662","52/19443",0.000346607657343054,0.0175449811256779,0.0151679036992583,"Cox5a/Ndufc2/Ccnb1/Dld/Ndufs8/Ndufa12/Cdk1/Ndufb9",8
"GO:0015931","nucleobase-containing compound transport","16/662","176/19443",0.000351120155355078,0.0175449811256779,0.0151679036992583,"G3bp2/Abce1/Xpo1/Nup155/Pom121/Thoc1/Nol6/Cpsf6/Xpot/Nup43/Nup133/Phax/Ddx39/Slc35c1/Iws1/Eny2",16
"GO:0009127","purine nucleoside monophosphate biosynthetic process","5/662","19/19443",0.000352236337813415,0.0175449811256779,0.0151679036992583,"Impdh2/Gart/Ampd3/Ppat/Aprt",5
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","5/662","19/19443",0.000352236337813415,0.0175449811256779,0.0151679036992583,"Impdh2/Gart/Ampd3/Ppat/Aprt",5
"GO:0006418","tRNA aminoacylation for protein translation","7/662","40/19443",0.000359840973196843,0.0175449811256779,0.0151679036992583,"Gars/Farsa/Iars/Nars/Yars2/Hars/Tars",7
"GO:0007080","mitotic metaphase plate congression","7/662","40/19443",0.000359840973196843,0.0175449811256779,0.0151679036992583,"Cdca5/Ccnb1/Bod1/Cdca8/Kif2c/Kpnb1/Rab11a",7
"GO:0030953","astral microtubule organization","4/662","11/19443",0.000363004043587064,0.0175449811256779,0.0151679036992583,"Tacc3/Clasp1/Kpnb1/Rab11a",4
"GO:0009124","nucleoside monophosphate biosynthetic process","6/662","29/19443",0.00037024740833626,0.0175449811256779,0.0151679036992583,"Impdh2/Rfk/Gart/Ampd3/Ppat/Aprt",6
"GO:0009126","purine nucleoside monophosphate metabolic process","6/662","29/19443",0.00037024740833626,0.0175449811256779,0.0151679036992583,"Impdh2/Gart/Ak1/Ampd3/Ppat/Aprt",6
"GO:1901214","regulation of neuron death","26/662","367/19443",0.00037200522507928,0.0175449811256779,0.0151679036992583,"Vps35/Casp6/Capn2/Adam8/Mcl1/Rras2/Eif2s1/Mt1/Fos/Itsn1/Casp3/Set/Gfer/Ptprz1/Atf2/Ptk2b/Dnajc5/Hif1a/Prnp/Sod1/Aimp2/Picalm/Hyou1/Kras/Sod2/Ssh1",26
"GO:0009165","nucleotide biosynthetic process","17/662","195/19443",0.000380237777690336,0.0177521111968155,0.0153469708039608,"Impdh2/Rrm2/Rfk/Nadk/Atp5j2/Gart/Ndufc2/Atp5e/Ak1/Ampd3/Dld/Gars/Dlat/Mthfd1/Cad/Aprt/Dtymk",17
"GO:0044772","mitotic cell cycle phase transition","25/662","348/19443",0.000389629589606585,0.0180086796316163,0.0155687781278589,"Nasp/Rad21/Akt1/Cks1b/Ube2s/Acvr1/Cdca5/Bub3/Cdc25a/Calm1/Tacc3/Ccna2/Psme3/Ccnb1/Lmnb1/Aurkb/Itgb1/Cenpf/Clasp1/Eif4ebp1/Cdk1/Rab11a/Ccng1/Adamts1/Ccnb2",25
"GO:0042773","ATP synthesis coupled electron transport","8/662","53/19443",0.000396223056109039,0.0181321085676829,0.0156754843250642,"Cox5a/Ndufc2/Ccnb1/Dld/Ndufs8/Ndufa12/Cdk1/Ndufb9",8
"GO:0009123","nucleoside monophosphate metabolic process","7/662","41/19443",0.000421333497994962,0.0190921904679678,0.0165054897666551,"Impdh2/Rfk/Gart/Ak1/Ampd3/Ppat/Aprt",7
"GO:0006949","syncytium formation","9/662","67/19443",0.000426731218183187,0.0191490455382785,0.0165546418418332,"Capn2/Adam8/Myh9/Il4ra/Cd44/Stat1/Sbno2/Ehd1/Ccng1",9
"GO:0007051","spindle organization","15/662","162/19443",0.000437495579780039,0.0194433131706091,0.016809040696812,"Tacc3/Ccnb1/Myh9/Ranbp1/Mapre1/Aurkb/Haus1/Flna/Clasp1/Haus2/Cdc20/Aspm/Kpnb1/Rab11a/Rps3",15
"GO:0060249","anatomical structure homeostasis","27/662","392/19443",0.000449249439108661,0.0196064125557663,0.0169500426021291,"Cct7/Strap/Nhp2/Adam8/Cct5/Smc6/Pcna/Src/Wdr36/Aurkb/Cdh3/Itgb1/Cct2/Ptk2b/Vhl/Ubash3b/Marcksl1/Hsp90aa1/Dkc1/Cct3/Hif1a/Akr1b3/Ppargc1b/Sod1/Kras/Plekhm1/Tfrc",27
"GO:0051310","metaphase plate congression","8/662","54/19443",0.000451460502459483,0.0196064125557663,0.0169500426021291,"Cdca5/Ccnb1/Cenpf/Bod1/Cdca8/Kif2c/Kpnb1/Rab11a",8
"GO:0010595","positive regulation of endothelial cell migration","11/662","97/19443",0.000458133395937421,0.0196064125557663,0.0169500426021291,"Sparc/Akt1/Calr/Fgfbp1/Nus1/Itgb1bp1/Map2k3/Met/Ptk2b/Hif1a/Cib1",11
"GO:1901657","glycosyl compound metabolic process","11/662","97/19443",0.000458133395937421,0.0196064125557663,0.0169500426021291,"Impdh2/Fuca2/Ahcy/Ak1/Ampd3/Abcg2/Adal/Pcmt1/Akr1b3/Akr1b8/Aprt",11
"GO:0034976","response to endoplasmic reticulum stress","19/662","236/19443",0.000483169216520128,0.0204016306923984,0.0176375208062913,"Serp1/Dnajb9/H13/Calr/Ube2j1/Sdf2l1/Eif2s1/Xbp1/Canx/Erp44/Ubac2/Creb3/Casp3/Manf/P4hb/Derl1/Ptpn2/Nrbf2/Hyou1",19
"GO:0006605","protein targeting","20/662","255/19443",0.000485542919983519,0.0204016306923984,0.0176375208062913,"Sec61a1/Timm8a1/Pex19/Rabgef1/Tram2/Sec63/Itgb1bp1/Srpr/Tram1/Tomm40/Rab8b/Gnptab/Hsp90aa1/Timm44/Prnp/Cib1/Stom/Arl6ip1/Spcs3/Trak1",20
"GO:0007015","actin filament organization","27/662","397/19443",0.000545946688597017,0.0227330233756343,0.0196530453287271,"Marcks/Arpc1b/Fscn1/Limk1/Tnfaip1/Mtpn/Twf1/Tgfbr1/Enah/Itgb1bp1/Src/Arpc4/Icam1/Cald1/Mtss1/Pxn/Flna/Clasp1/Actn1/Met/Ptk2b/Evl/Cotl1/Arpc5/Gmfb/Ppargc1b/Ppfia1",27
"GO:0043039","tRNA aminoacylation","7/662","43/19443",0.000569396926124215,0.023191331394444,0.0200492595990138,"Gars/Farsa/Iars/Nars/Yars2/Hars/Tars",7
"GO:0035966","response to topologically incorrect protein","13/662","132/19443",0.00057727757590759,0.023191331394444,0.0200492595990138,"Serp1/Dnajb9/Calr/Sdf2l1/Hspa9/Xbp1/Canx/Erp44/Creb3/Manf/Hsp90aa1/Derl1/Ptpn2",13
"GO:0006606","protein import into nucleus","14/662","149/19443",0.000579834179354747,0.023191331394444,0.0200492595990138,"Kpna2/Akt1/Nup155/Pom121/Nfkbia/Xbp1/Tardbp/Flna/Ipo5/Adar/Ipo4/Nup133/Ipo9/Kpnb1",14
"GO:0051260","protein homooligomerization","26/662","378/19443",0.000580616096620942,0.023191331394444,0.0200492595990138,"G3bp2/Vps35/Impdh2/Mgst1/Marcks/Slc1a5/Tnfaip1/B4galt1/Ide/Src/Atl3/Pdcd6ip/Lcn2/Ppat/Gfpt1/Gls/Evl/Tmem120a/Aldh9a1/Derl1/Ehd1/Prnp/Stom/Sod2/Kcns3/Lnx2",26
"GO:0072593","reactive oxygen species metabolic process","21/662","278/19443",0.000582041203322264,0.023191331394444,0.0200492595990138,"Prdx4/Rfk/Ass1/Ndufc2/Akt1/Mmp3/Txnrd1/Shc1/Icam1/Cyb5r4/Spr/Aatf/Met/Ptk2b/Gnai2/Hsp90aa1/Tspo/Arf4/Hif1a/Sod1/Sod2",21
"GO:0007005","mitochondrion organization","29/662","443/19443",0.000639316163856022,0.0247071399195825,0.0213596991812009,"Vps35/Timm8a1/Ndufc2/Ndufb7/Akt1/Mcl1/Ndufs8/Tomm40/Kat2a/Atf2/Ndufaf4/Cisd2/Immt/Nptx1/Slc25a5/Chchd10/Hsp90aa1/Tspo/Ppif/Timm44/Hif1a/Ndufc1/Ndufb2/Sfn/Mrpl17/Yme1l1/Ndufb9/Trak1/Sod2",29
"GO:0032212","positive regulation of telomere maintenance via telomerase","6/662","32/19443",0.000647634084255894,0.0247071399195825,0.0213596991812009,"Cct7/Cct5/Aurkb/Cct2/Dkc1/Cct3",6
"GO:0045047","protein targeting to ER","6/662","32/19443",0.000647634084255894,0.0247071399195825,0.0213596991812009,"Sec61a1/Tram2/Sec63/Srpr/Tram1/Spcs3",6
"GO:0010257","NADH dehydrogenase complex assembly","7/662","44/19443",0.000657502858093606,0.0247071399195825,0.0213596991812009,"Ndufc2/Ndufb7/Ndufs8/Ndufaf4/Ndufc1/Ndufb2/Ndufb9",7
"GO:0030261","chromosome condensation","7/662","44/19443",0.000657502858093606,0.0247071399195825,0.0213596991812009,"Cdca5/Ccnb1/Ncapd2/Smc4/Ncapg/Ncaph/Cdk1",7
"GO:0032981","mitochondrial respiratory chain complex I assembly","7/662","44/19443",0.000657502858093606,0.0247071399195825,0.0213596991812009,"Ndufc2/Ndufb7/Ndufs8/Ndufaf4/Ndufc1/Ndufb2/Ndufb9",7
"GO:0043038","amino acid activation","7/662","44/19443",0.000657502858093606,0.0247071399195825,0.0213596991812009,"Gars/Farsa/Iars/Nars/Yars2/Hars/Tars",7
"GO:0007044","cell-substrate junction assembly","10/662","86/19443",0.000673989397365879,0.0249214319570008,0.0215449579149548,"Itgb1bp1/Map4k4/Src/Ptprj/Pxn/Clasp1/Actn1/Lama3/Ptk2b/Efna5",10
"GO:0150115","cell-substrate junction organization","10/662","86/19443",0.000673989397365879,0.0249214319570008,0.0215449579149548,"Itgb1bp1/Map4k4/Src/Ptprj/Pxn/Clasp1/Actn1/Lama3/Ptk2b/Efna5",10
"GO:0097193","intrinsic apoptotic signaling pathway","21/662","283/19443",0.000732967875131392,0.0264670663236548,0.0228811823919,"Dnaja1/Melk/Mcl1/Xbp1/Src/Cd44/Aen/Hint1/Creb3/Casp3/P4hb/Shisa5/Ptpn2/Ppif/Hif1a/Sfn/Phlda3/Sod1/Hyou1/Sod2/Rps3",21
"GO:0000470","maturation of LSU-rRNA","5/662","22/19443",0.00073296938326002,0.0264670663236548,0.0228811823919,"Ddx18/Nhp2/Bop1/Ftsj3/Znhit3",5
"GO:0071459","protein localization to chromosome, centromeric region","5/662","22/19443",0.00073296938326002,0.0264670663236548,0.0228811823919,"Bub3/Aurkb/Bod1/Cdk1/Cenpa",5
"GO:2000278","regulation of DNA biosynthetic process","12/662","119/19443",0.000752210138111051,0.0267768842831775,0.0231490247418392,"Cct7/Cct5/Dnajc2/Src/Aurkb/Gfer/Cct2/Ptk2b/Hsp90aa1/Dkc1/Cct3/Rfc2",12
"GO:0051170","import into nucleus","14/662","153/19443",0.000754902849216417,0.0267768842831775,0.0231490247418392,"Kpna2/Akt1/Nup155/Pom121/Nfkbia/Xbp1/Tardbp/Flna/Ipo5/Adar/Ipo4/Nup133/Ipo9/Kpnb1",14
"GO:0030038","contractile actin filament bundle assembly","11/662","103/19443",0.000764722787836312,0.0267768842831775,0.0231490247418392,"Limk1/Tnfaip1/Tgfbr1/Itgb1bp1/Src/Pxn/Clasp1/Met/Ptk2b/Evl/Ppfia1",11
"GO:0043149","stress fiber assembly","11/662","103/19443",0.000764722787836312,0.0267768842831775,0.0231490247418392,"Limk1/Tnfaip1/Tgfbr1/Itgb1bp1/Src/Pxn/Clasp1/Met/Ptk2b/Evl/Ppfia1",11
"GO:0015980","energy derivation by oxidation of organic compounds","19/662","246/19443",0.000800640281167539,0.0273444001636584,0.0236396508736814,"Cox5a/Ndufc2/Mdh2/Akt1/Ppp1r2/Ldha/Ccnb1/Ide/Dld/Ndufs8/Dlat/Gfpt1/Idh3a/Ndufa12/Aco2/Hif1a/Cdk1/Ndufb9/Sod2",19
"GO:0051235","maintenance of location","22/662","305/19443",0.000807406205470799,0.0273444001636584,0.0236396508736814,"Akt1/Tacc3/Nfkbia/Twf1/Creb3/Flna/Fth1/Lcn2/Arl2bp/Ptk2b/Ubash3b/Osbpl8/Ptpn2/Tspo/Ttc39b/Aspm/Ehd1/Plin2/Ltbp1/Nrip1/Slc30a7/Gsto1",22
"GO:0006119","oxidative phosphorylation","10/662","88/19443",0.00080857966714825,0.0273444001636584,0.0236396508736814,"Cox5a/Ndufc2/Ccnb1/Dld/Ndufs8/Ndufa12/Chchd10/Ppif/Cdk1/Ndufb9",10
"GO:0022904","respiratory electron transport chain","9/662","73/19443",0.000808780305725765,0.0273444001636584,0.0236396508736814,"Cox5a/Ndufc2/Ccnb1/Dld/Ndufs8/Ndufa12/Cdk1/Ndufb9/Sod2",9
"GO:1901216","positive regulation of neuron death","12/662","120/19443",0.000810511212120555,0.0273444001636584,0.0236396508736814,"Casp6/Capn2/Mcl1/Eif2s1/Fos/Casp3/Ptprz1/Atf2/Prnp/Aimp2/Picalm/Ssh1",12
"GO:1902903","regulation of supramolecular fiber organization","24/662","347/19443",0.000861736807599825,0.0288619385849739,0.02495158597749,"Arpc1b/Limk1/Mtpn/Twf1/Tgfbr1/Ldlr/Itgb1bp1/Mapre1/Arpc4/Icam1/Mtss1/Pxn/Flna/Clasp1/Met/Ptk2b/Evl/Cotl1/Arpc5/Cib1/Gmfb/Dyrk1a/Ppfia1/Rps3",24
"GO:0098813","nuclear chromosome segregation","19/662","248/19443",0.000882102263095645,0.029228198420514,0.0252682231898407,"Rad21/Cdca5/Bub3/Tacc3/Ccnb1/Incenp/Zwint/Ncapd2/Aurkb/Cenpf/Smc4/Bod1/Ncapg/Ncaph/Cdca8/Kif2c/Cdc20/Kpnb1/Rab11a",19
"GO:0032970","regulation of actin filament-based process","26/662","389/19443",0.000885319727146683,0.029228198420514,0.0252682231898407,"Arpc1b/Fscn1/Atp2a2/Limk1/Myh9/Mtpn/Twf1/Tgfbr1/Itgb1bp1/Arpc4/Icam1/Mtss1/Pxn/Arhgdib/Flna/Clasp1/Met/Ptk2b/Evl/Cotl1/Efna5/Arpc5/Gmfb/Atp1a1/Ctsl/Ppfia1",26
"GO:0033044","regulation of chromosome organization","24/662","348/19443",0.000896707712636359,0.0292509919332601,0.0252879285291524,"Cct7/Rad21/Cdca5/Bub3/Cct5/Tacc3/Mtf2/Ccnb1/Xbp1/Ruvbl2/Jarid2/Src/Aurkb/Kat2a/Suv39h1/Zmpste24/Cct2/Mcm2/Pphln1/Kdm2a/Dkc1/Rps6ka4/Cct3/Iws1",24
"GO:0045446","endothelial cell differentiation","11/662","105/19443",0.000898667428499121,0.0292509919332601,0.0252879285291524,"Acvr1/Myd88/Tgfbr1/Jag1/Msn/Icam1/Met/Tjp2/Ccm2/Vhl/Akap11",11
"GO:0055086","nucleobase-containing small molecule metabolic process","30/662","475/19443",0.00092474151243304,0.029889197695563,0.0258396671416696,"Impdh2/Tpi1/Rrm2/Rfk/Nadk/Atp5j2/Gart/Ndufc2/Atp5e/Ahcy/Ak1/Ampd3/Dld/Cdipt/Gars/Hint1/Dlat/Cmas/Hmgcr/Adal/Ppat/Gfpt1/Pcmt1/Entpd7/Mthfd1/Cad/Hif1a/Nudt5/Aprt/Dtymk",30
"GO:1902905","positive regulation of supramolecular fiber organization","16/662","193/19443",0.000962239847131498,0.0308852262044568,0.0267007489744968,"Arpc1b/Limk1/Tgfbr1/Itgb1bp1/Mapre1/Arpc4/Icam1/Mtss1/Pxn/Flna/Met/Ptk2b/Evl/Arpc5/Gmfb/Rps3",16
"GO:0042559","pteridine-containing compound biosynthetic process","4/662","14/19443",0.00101483386712765,0.032348704371476,0.0279659481641856,"Gart/Qdpr/Spr/Mthfd1",4
"GO:0032386","regulation of intracellular transport","23/662","331/19443",0.00102882402126213,0.0325700316868053,0.0281572890029636,"Ube2j1/Xpo1/Yipf5/Rabgef1/Nus1/Xbp1/Il4ra/Msn/Itgb1bp1/Tm9sf4/Src/Tardbp/Ubac2/Flna/Ipo5/Cpsf6/Ehd1/Prnp/Cib1/Sfn/Stom/Ppp1cc/Iws1",23
"GO:0009069","serine family amino acid metabolic process","6/662","35/19443",0.00106384456411666,0.0332235782118053,0.0287222899387399,"Gart/Sephs2/Txnrd1/Gcsh/Mthfd1/Psat1",6
"GO:0016572","histone phosphorylation","6/662","35/19443",0.00106384456411666,0.0332235782118053,0.0287222899387399,"Ccna2/Ccnb1/Aurkb/Vrk1/Zmpste24/Rps6ka4",6
"GO:0048041","focal adhesion assembly","9/662","76/19443",0.00108455217990687,0.0336429541981849,0.0290848468733767,"Itgb1bp1/Map4k4/Src/Ptprj/Pxn/Clasp1/Actn1/Ptk2b/Efna5",9
"GO:0110053","regulation of actin filament organization","19/662","253/19443",0.00111748735285478,0.0344335102992988,0.0297682946767492,"Arpc1b/Limk1/Mtpn/Twf1/Tgfbr1/Itgb1bp1/Arpc4/Icam1/Mtss1/Pxn/Flna/Clasp1/Met/Ptk2b/Evl/Cotl1/Arpc5/Gmfb/Ppfia1",19
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","10/662","92/19443",0.00114427145405577,0.0348204209771997,0.0301027848571933,"Dnaja1/Mcl1/Xbp1/Src/Cd44/Creb3/Ppif/Hif1a/Hyou1/Sod2",10
"GO:0051495","positive regulation of cytoskeleton organization","17/662","215/19443",0.00114511120478891,0.0348204209771997,0.0301027848571933,"Arpc1b/Limk1/Tgfbr1/Itgb1bp1/Ranbp1/Mapre1/Arpc4/Icam1/Mtss1/Pxn/Flna/Met/Ptk2b/Evl/Arpc5/Gmfb/Rps3",17
"GO:0055076","transition metal ion homeostasis","12/662","125/19443",0.00116162779934693,0.0350917888142581,0.0303373864899961,"Mt1/Slc39a14/Fth1/Lcn2/Mt2/Hif1a/Prnp/Slc30a7/Sod1/Picalm/Sod2/Tfrc",12
"GO:0000280","nuclear division","26/662","397/19443",0.0011866591698177,0.035180929875231,0.0304144502963804,"Rad21/Ube2s/Cdca5/Bub3/Tacc3/Calr/Ccnb1/Ranbp1/Incenp/Zwint/Ncapd2/Aurkb/Flna/Smc4/Clasp1/Bod1/Ncapg/Met/Ncaph/Cdca8/Kif2c/Cdc20/Aspm/Kpnb1/Rab11a/Cyp26b1",26
"GO:0010833","telomere maintenance via telomere lengthening","9/662","77/19443",0.0011917666485823,0.035180929875231,0.0304144502963804,"Cct7/Nhp2/Cct5/Src/Aurkb/Cct2/Hsp90aa1/Dkc1/Cct3",9
"GO:0022900","electron transport chain","9/662","77/19443",0.0011917666485823,0.035180929875231,0.0304144502963804,"Cox5a/Ndufc2/Ccnb1/Dld/Ndufs8/Ndufa12/Cdk1/Ndufb9/Sod2",9
"GO:0031330","negative regulation of cellular catabolic process","18/662","235/19443",0.00119502509528586,0.035180929875231,0.0304144502963804,"Vps35/Akt1/Mcl1/Ube2j1/Furin/Myd88/Uchl5/Sdcbp/Tardbp/Ubac2/Hnrnpa0/Rraga/Fez2/Dkc1/Tspo/Ubqln4/Dap/Wdr6",18
"GO:0031346","positive regulation of cell projection organization","29/662","462/19443",0.00122743286387347,0.035830765953388,0.0309762434942861,"Fam98a/Caprin1/Fscn1/Akirin1/Limk1/Mapk6/Twf1/Tgfbr1/Itga6/Ranbp1/Src/Itsn1/Kat2a/Rab8b/Itgb1/Ptprz1/Lcn2/Dlg5/Met/Ptk2b/Efna5/Hsp90aa1/Ehd1/Rab11a/Adamts1/Picalm/Trak1/Plekhm1/Itga3",29
"GO:0072599","establishment of protein localization to endoplasmic reticulum","6/662","36/19443",0.0012403553770104,0.035830765953388,0.0309762434942861,"Sec61a1/Tram2/Sec63/Srpr/Tram1/Spcs3",6
"GO:1904358","positive regulation of telomere maintenance via telomere lengthening","6/662","36/19443",0.0012403553770104,0.035830765953388,0.0309762434942861,"Cct7/Cct5/Aurkb/Cct2/Dkc1/Cct3",6
"GO:0048285","organelle fission","28/662","442/19443",0.00129147913340037,0.0370758792209722,0.0320526628989069,"Vps35/Rad21/Pex19/Ube2s/Cdca5/Bub3/Tacc3/Calr/Ccnb1/Ranbp1/Incenp/Zwint/Ncapd2/Aurkb/Flna/Smc4/Clasp1/Bod1/Ncapg/Met/Ncaph/Cdca8/Kif2c/Cdc20/Aspm/Kpnb1/Rab11a/Cyp26b1",28
"GO:0071900","regulation of protein serine/threonine kinase activity","27/662","421/19443",0.00130921981683889,0.0373531727989467,0.0322923874250841,"Dnaja1/Akt1/Adam8/Ccna2/Cab39/Ccnb1/Tgfbr1/Spry2/Shc1/Src/Map2k3/Ptprj/Pxn/Casp3/Hmgcr/Prkar2a/Met/Ptk2b/Cib1/Sfn/Map3k6/Ccng1/Ccnb2/Sod1/Kras/Rps3/Map2k5",27
"GO:0042326","negative regulation of phosphorylation","28/662","443/19443",0.00133548049038168,0.0378686553775714,0.0327380299740967,"Dnaja1/Strap/Socs3/Akt1/Rabgef1/Ccnb1/Xbp1/Spry2/Itgb1bp1/Fbln1/Pmepa1/Tardbp/Ptprj/Casp3/Hmgcr/Prkar2a/Gnaq/Adar/Met/Ubash3b/Gpd1l/Atxn1/Ptpn2/Ppif/Prnp/Cib1/Suz12/Mvp",28
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","4/662","15/19443",0.00134682062608459,0.0379573471570912,0.0328147053698144,"Ddx18/Bop1/Ftsj3/Znhit3",4
"GO:0001933","negative regulation of protein phosphorylation","26/662","401/19443",0.00136809437896554,0.0381592639844747,0.0329892655458029,"Dnaja1/Strap/Socs3/Akt1/Rabgef1/Ccnb1/Xbp1/Spry2/Itgb1bp1/Fbln1/Pmepa1/Tardbp/Ptprj/Casp3/Hmgcr/Prkar2a/Gnaq/Adar/Met/Ubash3b/Gpd1l/Ptpn2/Prnp/Cib1/Suz12/Mvp",26
"GO:0007568","aging","18/662","238/19443",0.00137875315564848,0.0381592639844747,0.0329892655458029,"Serp1/Akt1/Calr/Smc6/Sec63/Eif2s1/Shc1/Ide/Suv39h1/Zmpste24/Cisd2/Prnp/Cdk1/Krt16/Sod1/Picalm/Kras/Sod2",18
"GO:1903362","regulation of cellular protein catabolic process","18/662","238/19443",0.00137875315564848,0.0381592639844747,0.0329892655458029,"Vps35/Zfand2a/Il33/Akt1/Ube2j1/Psme3/Furin/Uchl5/Xbp1/Msn/Ldlr/Sdcbp/Ubac2/Dda1/Ptk2b/Hsp90aa1/Ubqln4/Rad23b",18
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","14/662","163/19443",0.00139698222844846,0.0382739374829074,0.0330884025336757,"Dnaja1/Mcl1/Xbp1/Src/Cd44/Creb3/P4hb/Ptpn2/Ppif/Hif1a/Sod1/Hyou1/Sod2/Rps3",14
"GO:0031334","positive regulation of protein-containing complex assembly","17/662","219/19443",0.00139945812085923,0.0382739374829074,0.0330884025336757,"Arpc1b/Psmc4/Fscn1/Mmp3/Msn/Mapre1/Ide/Src/Arpc4/Icam1/Met/Ptk2b/Evl/Hsp90aa1/Arpc5/Gmfb/Rps3",17
"GO:0046128","purine ribonucleoside metabolic process","7/662","50/19443",0.0014371562527483,0.0386530035748079,0.0334161109499125,"Impdh2/Ahcy/Ak1/Ampd3/Adal/Pcmt1/Aprt",7
"GO:0098754","detoxification","7/662","50/19443",0.0014371562527483,0.0386530035748079,0.0334161109499125,"Esd/Mt1/Abcg2/Mt2/Akr1b8/Sod1/Sod2",7
"GO:1901998","toxin transport","6/662","37/19443",0.00143840688335503,0.0386530035748079,0.0334161109499125,"Cct7/Dnaja1/Cct5/Antxr2/Cct2/Cct3",6
"GO:0046916","cellular transition metal ion homeostasis","10/662","95/19443",0.00146438636685613,0.0391115768464021,0.0338125545352758,"Mt1/Slc39a14/Fth1/Lcn2/Mt2/Hif1a/Prnp/Slc30a7/Sod1/Tfrc",10
"GO:0010498","proteasomal protein catabolic process","28/662","446/19443",0.00147536316188996,0.0391115768464021,0.0338125545352758,"Zfand2a/Il33/Akt1/Ube2s/Dnajb9/H13/Fbxl14/Ube2j1/Tnfaip1/Psme3/Sdf2l1/Uchl5/Xbp1/Ube2d3/Sdcbp/Psma7/Ubac2/Psmd1/Dda1/Vhl/Psma6/Derl1/Cdc20/Ubqln4/Psmd7/Rad23b/Cul5/Fbxl20",28
"GO:0071897","DNA biosynthetic process","14/662","164/19443",0.00148085805887503,0.0391115768464021,0.0338125545352758,"Cct7/Nhp2/Cct5/Dnajc2/Pcna/Src/Aurkb/Gfer/Cct2/Ptk2b/Hsp90aa1/Dkc1/Cct3/Rfc2",14
"GO:0070997","neuron death","26/662","404/19443",0.00151943519823994,0.0397571014462379,0.0343706203944337,"Vps35/Casp6/Capn2/Adam8/Mcl1/Rras2/Eif2s1/Mt1/Fos/Itsn1/Casp3/Set/Gfer/Ptprz1/Atf2/Ptk2b/Dnajc5/Hif1a/Prnp/Sod1/Aimp2/Picalm/Hyou1/Kras/Sod2/Ssh1",26
"GO:0032956","regulation of actin cytoskeleton organization","23/662","341/19443",0.00152250258675554,0.0397571014462379,0.0343706203944337,"Arpc1b/Fscn1/Limk1/Mtpn/Twf1/Tgfbr1/Itgb1bp1/Arpc4/Icam1/Mtss1/Pxn/Arhgdib/Flna/Clasp1/Met/Ptk2b/Evl/Cotl1/Efna5/Arpc5/Gmfb/Ctsl/Ppfia1",23
"GO:0000768","syncytium formation by plasma membrane fusion","8/662","65/19443",0.00157884383966186,0.0404990935558251,0.0350120838866547,"Capn2/Adam8/Myh9/Il4ra/Cd44/Stat1/Sbno2/Ehd1",8
"GO:0042440","pigment metabolic process","8/662","65/19443",0.00157884383966186,0.0404990935558251,0.0350120838866547,"Gart/Cyb5r4/Hmbs/Cdh3/Vhl/Mthfd1/Slc25a39/Aprt",8
"GO:0140253","cell-cell fusion","8/662","65/19443",0.00157884383966186,0.0404990935558251,0.0350120838866547,"Capn2/Adam8/Myh9/Il4ra/Cd44/Stat1/Sbno2/Ehd1",8
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","10/662","96/19443",0.00158596623401219,0.0404990935558251,0.0350120838866547,"Pea15a/Acvr1/Mcl1/Psme3/Tgfbr1/Itga6/Src/Icam1/Hmgb2/Map2k5",10
"GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","5/662","26/19443",0.00163607154998381,0.0414646597008637,0.0358468305414559,"Mcl1/P4hb/Hif1a/Sod1/Sod2",5
"GO:0044770","cell cycle phase transition","25/662","385/19443",0.00164306942973622,0.0414646597008637,0.0358468305414559,"Nasp/Rad21/Akt1/Cks1b/Ube2s/Acvr1/Cdca5/Bub3/Cdc25a/Calm1/Tacc3/Ccna2/Psme3/Ccnb1/Lmnb1/Aurkb/Itgb1/Cenpf/Clasp1/Eif4ebp1/Cdk1/Rab11a/Ccng1/Adamts1/Ccnb2",25
"GO:0060337","type I interferon signaling pathway","6/662","38/19443",0.00165966292614881,0.0414646597008637,0.0358468305414559,"Myd88/Ifitm3/Ythdf3/Adar/Ptpn2/Stat1",6
"GO:0071357","cellular response to type I interferon","6/662","38/19443",0.00165966292614881,0.0414646597008637,0.0358468305414559,"Myd88/Ifitm3/Ythdf3/Adar/Ptpn2/Stat1",6
"GO:0046112","nucleobase biosynthetic process","4/662","16/19443",0.00174774914842487,0.0434306266882783,0.0375464389780465,"Gart/Mthfd1/Cad/Aprt",4
"GO:0043491","protein kinase B signaling","15/662","186/19443",0.00180065009047242,0.0445059075837621,0.0384760357074771,"Akt1/Adam8/Mmp3/Tgfbr1/Spry2/Itgb1bp1/Rps6kb2/Src/Ptprj/Itsn1/Itgb1/Osbpl8/Hsp90aa1/Cib1/Phlda3",15
